X,Y,ID,SERIE,SITIO,AZIMUTE,SCN,VIAPRINC,BAIRRO,SITIO1,SERIE1,STATUS,FINALIDADE,ENDERECO,BENEFICIAD,DESCRTIPOL,DATAATIVAC,DATADESATI,FISCALIZAC,TOTALFXS,TEMDISPLAY,TEMCONTAGE,INFVELOCID,INFAVANCO,INFPARADAF,INFCONVERS,INFRETORNO,INFFXEXCLU,INFCIRCCAM,INFCAPACET,INFCINTOSE,KML_NAME,DESCRIO,DESCRIO2,MULTIPLE_F
-38.572696,-3.712192,72,130207.1098,01385016,105,00056:D,AV FRANCISCO SA,FLORESTA,01385016,130207.1098,Ativo,Fiscalizao,"Av. Francisco S, 5445  [O-L]",Hosp. Fernandes Tvora,Travessia de pedestres,20130312.000000,,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385016 - 130207.1098,"<b>01385016 - 130207.1098</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>12/03/2013<br><b>Local:</b> Av. Francisco S, 5445  - Hosp. Fernandes Tvora<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385016|130207.1098
-38.572683,-3.712145,71,130207.1098,01385017,285,00056:D,AV FRANCISCO SA,BARRA DO CEAR,01385017,130207.1098,Ativo,Fiscalizao,"Av. Francisco S, 5426  [L-O]",Hosp. Fernandes Tvora,Travessia de pedestres,20130312.000000,,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385017 - 130207.1098,"<b>01385017 - 130207.1098</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>12/03/2013<br><b>Local:</b> Av. Francisco S, 5426  - Hosp. Fernandes Tvora<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385017|130207.1098
-38.574368,-3.706228,100,130213.1129,01385051,105,00056:D,AV PRESIDENTE CASTELO BRANCO,BARRA DO CEAR,01385051,130213.1129,Ativo,Fiscalizao,"Av. Pres. Castelo Branco, 4707  [O-L]",Indefinido,Travessia de pedestres,20130321.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385051 - 130213.1129,"<b>01385051 - 130213.1129</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>21/03/2013<br><b>Local:</b> Av. Pres. Castelo Branco, 4707  - Indefinido<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385051|130213.1129
-38.574308,-3.706088,99,130213.1129,01385050,285,00056:D,AV PRESIDENTE CASTELO BRANCO,BARRA DO CEAR,01385050,130213.1129,Ativo,Fiscalizao,"Av. Pres. Castelo Branco, 4750  [L-O]",Indefinido,Travessia de pedestres,20130321.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385050 - 130213.1129,"<b>01385050 - 130213.1129</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>21/03/2013<br><b>Local:</b> Av. Pres. Castelo Branco, 4750  - Indefinido<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385050|130213.1129
-38.569642,-3.708028,56,130207.1106,01385075,120,00056:D,AV PRESIDENTE CASTELO BRANCO,CRISTO REDENTOR,01385075,130207.1106,Ativo,Fiscalizao,"Av. Pres. Castelo Branco, 4244 - Oposto  [O-L]",Pastoral dos Surdos,Travessia de pedestres,20130307.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385075 - 130207.1106,"<b>01385075 - 130207.1106</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>07/03/2013<br><b>Local:</b> Av. Pres. Castelo Branco, 4244 - Oposto  - Pastoral dos Surdos<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385075|130207.1106
-38.569599,-3.707915,55,130207.1106,01385074,290,00056:D,AV PRESIDENTE CASTELO BRANCO,CRISTO REDENTOR,01385074,130207.1106,Ativo,Fiscalizao,"Av. Pres. Castelo Branco, 4244  [L-O]",Pastoral dos Surdos,Travessia de pedestres,20130307.000000,,Misto,3,N,S,S,S,S,N,N,N,N,N,N,01385074 - 130207.1106,"<b>01385074 - 130207.1106</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>07/03/2013<br><b>Local:</b> Av. Pres. Castelo Branco, 4244  - Pastoral dos Surdos<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385074|130207.1106
-38.586024,-3.700877,12,ATSMS00502,AT068,115,00056:D,AV PRESIDENTE CASTELO BRANCO,BARRA DO CEAR,AT068,ATSMS00502,Ativo,Fiscalizao,"Pres. Castelo Branco, entre R. Pery e R. Cecy,   [O-L]",Escola,Travessia de pedestres,20130528.000000,,Metrolgico,2,N,S,S,N,N,N,N,N,N,N,N,AT068 - ATSMS00502,"<b>AT068 - ATSMS00502</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>28/05/2013<br><b>Local:</b> Pres. Castelo Branco, entre R. Pery e R. Cecy,   - Escola<br>Travessia de pedestres<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade;",AT068|ATSMS00502
-38.585624,-3.700904,13,ATSMS00557,AT067,300,00056:D,AV PRESIDENTE CASTELO BRANCO,BARRA DO CEAR,AT067,ATSMS00557,Ativo,Fiscalizao,"Pres. Castelo Branco, entre R. Pery e R. Cecy,   [L-O]",Escola,Travessia de pedestres,20130528.000000,,Metrolgico,3,N,S,S,N,N,N,N,N,N,N,N,AT067 - ATSMS00557,"<b>AT067 - ATSMS00557</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>28/05/2013<br><b>Local:</b> Pres. Castelo Branco, entre R. Pery e R. Cecy,   - Escola<br>Travessia de pedestres<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade;",AT067|ATSMS00557
-38.564232,-3.735429,104,130226.1145,01385131,165,00017:A,AV BEZERRA DE MENEZES,PRESIDENTE KENNEDY,01385131,130226.1145,Ativo,Fiscalizao,Av. Olavo Bilac x Av. Bezerra de Menezes  [N-S],Indefinido,Cruzamento,20130502.000000,,No-metrolgico,2,N,S,N,S,S,N,N,N,N,N,N,01385131 - 130226.1145,<b>01385131 - 130226.1145</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>02/05/2013<br><b>Local:</b> Av. Olavo Bilac x Av. Bezerra de Menezes  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Parada; Avano;",01385131|130226.1145
-38.560973,-3.735021,191,130621.1206,01385052,75,00630:F,AV BEZERRA DE MENEZES,PARQUELNDIA,01385052,130621.1206,Ativo,Fiscalizao,"Av. Bezerra de Menezes, 1820 - Oposto  [O-L]",Indefinido,Travessia de pedestres,20130729.000000,,Misto,4,N,S,S,S,S,N,N,N,N,N,N,01385052 - 130621.1206,"<b>01385052 - 130621.1206</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>29/07/2013<br><b>Local:</b> Av. Bezerra de Menezes, 1820 - Oposto  - Indefinido<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385052|130621.1206
-38.561007,-3.734844,192,130637.1205,01385053,250,00630:F,AV BEZERRA DE MENEZES,SO GERARDO,01385053,130637.1205,Ativo,Fiscalizao,"Av. Bezerra de Menezes, 1820  [L-O]",Indefinido,Travessia de pedestres,20130729.000000,,Misto,4,N,S,S,S,S,N,N,N,N,N,N,01385053 - 130637.1205,"<b>01385053 - 130637.1205</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>29/07/2013<br><b>Local:</b> Av. Bezerra de Menezes, 1820  - Indefinido<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385053|130637.1205
-38.56584,-3.724573,299,N.E.,ATXX1,165,00056:C,RUA OLAVO BILAC,PRESIDENTE KENNEDY,ATXX1,N.E.,Aprovado,Fiscalizao,"R. Olavo Bilac, 423  [N-S]",Indefinido,Meio de quadra,,,Metrolgico,1,N,S,S,N,N,N,N,N,N,N,N,ATXX1 - N.E.,"<b>ATXX1 - N.E.</b><br><b>Aprovado</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> R. Olavo Bilac, 423  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade;",ATXX1|N.E.
-38.565819,-3.724503,298,N.E.,ATXX2,345,00056:C,RUA OLAVO BILAC,VILA ELLERY,ATXX2,N.E.,Aprovado,Fiscalizao,"R. Olavo Bilac, 635  [S-N]",Indefinido,Meio de quadra,,,Metrolgico,1,N,S,S,N,N,N,N,N,N,N,N,ATXX2 - N.E.,"<b>ATXX2 - N.E.</b><br><b>Aprovado</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> R. Olavo Bilac, 635  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>Metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade;",ATXX2|N.E.
-38.565086,-3.714818,188,130718.1215,01385038,105,00056:D,AV FRANCISCO SA,LVARO WEYNE,01385038,130718.1215,Inativo,Fiscalizao,Av. Francisco S x Av. Dr. Theberge  [O-L],Indefinido,Cruzamento,20130821.000000,20140425.000000,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385038 - 130718.1215,<b>01385038 - 130718.1215</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>21/08/2013<br><b>Local:</b> Av. Francisco S x Av. Dr. Theberge  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385038|130718.1215
-38.560716,-3.716298,170,130327.1163,01385040,110,00056:B,AV FRANCISCO SA,LVARO WEYNE,01385040,130327.1163,Ativo,Fiscalizao,Av. Francisco S x Av. Pasteur  [O-L],Indefinido,Cruzamento,20130425.000000,,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385040 - 130327.1163,<b>01385040 - 130327.1163</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>25/04/2013<br><b>Local:</b> Av. Francisco S x Av. Pasteur  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385040|130327.1163
-38.560483,-3.716327,169,130327.1163,01385039,285,00056:B,AV FRANCISCO SA,CARLITO PAMPLONA,01385039,130327.1163,Ativo,Fiscalizao,Av. Francisco S x Av. Pasteur  [L-O],Indefinido,Cruzamento,20130425.000000,,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385039 - 130327.1163,<b>01385039 - 130327.1163</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>25/04/2013<br><b>Local:</b> Av. Francisco S x Av. Pasteur  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385039|130327.1163
-38.563577,-3.710028,32,130221.1136,01385058,105,00056:A,AV PRESIDENTE CASTELO BRANCO,CRISTO REDENTOR,01385058,130221.1136,Ativo,Fiscalizao,Av. Pres. Castelo Branco x Av. Dr. Theberge  [O-L],Indefinido,Cruzamento,20130311.000000,,Misto,4,N,S,S,S,S,S,N,N,N,N,N,01385058 - 130221.1136,<b>01385058 - 130221.1136</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>11/03/2013<br><b>Local:</b> Av. Pres. Castelo Branco x Av. Dr. Theberge  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385058|130221.1136
-38.563281,-3.709918,33,130221.1137,01385059,285,00056:A,AV PRESIDENTE CASTELO BRANCO,CRISTO REDENTOR,01385059,130221.1137,Ativo,Fiscalizao,Av. Pres. Castelo Branco x Av. Dr. Theberge  [L-O],Indefinido,Cruzamento,20130311.000000,,Misto,4,N,S,S,S,S,N,S,N,N,N,N,01385059 - 130221.1137,<b>01385059 - 130221.1137</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>11/03/2013<br><b>Local:</b> Av. Pres. Castelo Branco x Av. Dr. Theberge  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano; Retorno;",01385059|130221.1137
-38.558757,-3.716957,70,130207.1100,01385035,105,00056:B,AV FRANCISCO SA,CARLITO PAMPLONA,01385035,130207.1100,Ativo,Fiscalizao,"Av. Francisco S, 3783-A  [O-L]",Indefinido,Travessia de pedestres,20130312.000000,,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385035 - 130207.1100,"<b>01385035 - 130207.1100</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>12/03/2013<br><b>Local:</b> Av. Francisco S, 3783-A  - Indefinido<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385035|130207.1100
-38.558746,-3.716919,69,130207.1100,01385036,285,00056:B,AV FRANCISCO SA,CARLITO PAMPLONA,01385036,130207.1100,Ativo,Fiscalizao,"Av. Francisco S, 3780-A  [L-O]",Indefinido,Travessia de pedestres,20130312.000000,,Misto,1,N,S,S,S,S,N,N,N,N,N,N,01385036 - 130207.1100,"<b>01385036 - 130207.1100</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>12/03/2013<br><b>Local:</b> Av. Francisco S, 3780-A  - Indefinido<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385036|130207.1100
-38.55899,-3.711217,53,130221.1138,01385041,105,00056:A,AV PRESIDENTE CASTELO BRANCO,LVARO WEYNE,01385041,130221.1138,Ativo,Fiscalizao,Av. Pres. Castelo Branco x Av. Pasteur  [O-L],Indefinido,Cruzamento,20130306.000000,,Misto,4,N,S,S,S,S,S,N,N,N,N,N,01385041 - 130221.1138,<b>01385041 - 130221.1138</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>06/03/2013<br><b>Local:</b> Av. Pres. Castelo Branco x Av. Pasteur  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385041|130221.1138
-38.558725,-3.711154,54,130221.1139,01385042,285,00056:A,AV PRESIDENTE CASTELO BRANCO,PIRAMB,01385042,130221.1139,Ativo,Fiscalizao,Av. Pres. Castelo Branco x Av. Pasteur  [L-O],Indefinido,Cruzamento,20130306.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385042 - 130221.1139,<b>01385042 - 130221.1139</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>06/03/2013<br><b>Local:</b> Av. Pres. Castelo Branco x Av. Pasteur  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385042|130221.1139
-38.548399,-3.732432,173,130516.1190,01385054,80,00491:D,AV BEZERRA DE MENEZES,PARQUE ARAX,01385054,130516.1190,Ativo,Fiscalizao,"Av. Bezerra de Menezes, 435  [O-L]",EEEP Presidente Roosevelt,Travessia de pedestres,20130805.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385054 - 130516.1190,"<b>01385054 - 130516.1190</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>05/08/2013<br><b>Local:</b> Av. Bezerra de Menezes, 435  - EEEP Presidente Roosevelt<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385054|130516.1190
-38.548472,-3.732258,174,130522.1199,01385055,255,00635:F,AV BEZERRA DE MENEZES,FARIAS BRITO,01385055,130522.1199,Inativo,Fiscalizao,"Av. Bezerra de Menezes, 400  [L-O]",EEEP Presidente Roosevelt,Travessia de pedestres,20130805.000000,20141010.000000,Misto,4,N,S,S,S,S,N,N,N,N,N,N,01385055 - 130522.1199,"<b>01385055 - 130522.1199</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>05/08/2013<br><b>Local:</b> Av. Bezerra de Menezes, 400  - EEEP Presidente Roosevelt<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385055|130522.1199
-38.547647,-3.720583,212,130718.1216,01385214,285,00042:A,AV FRANCISCO SA,JACARECANGA,01385214,130718.1216,Inativo,Fiscalizao,"Av. Francisco S, 2420  [L-O]",Indefinido,Travessia de pedestres,20130821.000000,20131203.000000,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385214 - 130718.1216,"<b>01385214 - 130718.1216</b><br><b>Inativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>21/08/2013<br><b>Local:</b> Av. Francisco S, 2420  - Indefinido<br>Travessia de pedestres<br>","<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385214|130718.1216
-38.547137,-3.720801,216,ATSMS00700,AT909,105,00042:A,AV FRANCISCO SA,JACARECANGA,AT909,ATSMS00700,Ativo,Fiscalizao,"Av. Francisco S, 2455  [O-L]",Indefinido,Meio de quadra,20130925.000000,,No-metrolgico,1,N,S,N,N,N,N,N,S,N,N,N,AT909 - ATSMS00700,"<b>AT909 - ATSMS00700</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>25/09/2013<br><b>Local:</b> Av. Francisco S, 2455  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 1<br><b> Infraes: </b>Faixa exclusiva;",AT909|ATSMS00700
-38.541474,-3.733274,355,,FS122,105,00370:B,AV DOMINGOS OLYMPIO,FARIAS BRITO,FS122,N.E.,Pendente,Fiscalizao,"Av. Domingos Olmpio, 2031  [O-L]",Indefinido,Meio de quadra,,,No-metrolgico,2,N,S,N,N,N,N,N,S,N,N,N,FS122 - N.E.,"<b>FS122 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Domingos Olmpio, 2031  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Faixa exclusiva;",FS122|N.E.
-38.540256,-3.733671,356,,FS123,100,00370:B,AV DOMINGOS OLYMPIO,FARIAS BRITO,FS123,N.E.,Pendente,Fiscalizao,"Av. Domingos Olmpio, 1897  [O-L]",Indefinido,Meio de quadra,,,No-metrolgico,2,N,S,N,N,N,N,N,S,N,N,N,FS123 - N.E.,"<b>FS123 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Domingos Olmpio, 1897  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Faixa exclusiva;",FS123|N.E.
-38.539945,-3.730244,233,ATSMS00720,AT911,350,00223:I,RUA PADRE IBIAPINA,CENTRO,AT911,ATSMS00720,Ativo,Fiscalizao,"R. Pe. Ibiapina, N.E.  [S-N]",Indefinido,Meio de quadra,20131203.000000,,No-metrolgico,2,N,S,N,N,N,N,N,S,N,N,N,AT911 - ATSMS00720,"<b>AT911 - ATSMS00720</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>03/12/2013<br><b>Local:</b> R. Pe. Ibiapina, N.E.  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Faixa exclusiva;",AT911|ATSMS00720
-38.536561,-3.734852,270,130913.1229,01385089,290,00455:a,AV DOMINGOS OLYMPIO,BENFICA,01385089,130913.1229,Ativo,Fiscalizao,Av. Domingos Olmpio x Av. do Imperador [L-O],Indefinido,Cruzamento,20131209.000000,,Misto,4,N,S,S,S,S,N,S,N,N,N,N,01385089 - 130913.1229,<b>01385089 - 130913.1229</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>09/12/2013<br><b>Local:</b> Av. Domingos Olmpio x Av. do Imperador - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano; Retorno;",01385089|130913.1229
-38.536094,-3.734967,357,,FS130,285,00455:a,AV DOMINGOS OLYMPIO,BENFICA,FS130,N.E.,Pendente,Fiscalizao,"Av. Domingos Olmpio, 1400  [L-O]",Indefinido,Meio de quadra,,,No-metrolgico,2,N,S,N,N,N,N,N,S,N,N,N,FS130 - N.E.,"<b>FS130 - N.E.</b><br><b>Pendente</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>N.I.<br><b>Local:</b> Av. Domingos Olmpio, 1400  - Indefinido<br>Meio de quadra<br>","<b>Tipo: </b>No-metrolgico<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Faixa exclusiva;",FS130|N.E.
-38.535967,-3.731938,118,130410.1171,01385097,105,00042:B,RUA METON DE ALENCAR,CENTRO,01385097,130410.1171,Ativo,Fiscalizao,R. Meton de Alencar x Av. do Imperador  [O-L],Indefinido,Cruzamento,20130516.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385097 - 130410.1171,<b>01385097 - 130410.1171</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>16/05/2013<br><b>Local:</b> R. Meton de Alencar x Av. do Imperador  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385097|130410.1171
-38.535852,-3.731906,117,130410.1171,01385098,200,00042:B,AV DO IMPERADOR,CENTRO,01385098,130410.1171,Ativo,Fiscalizao,Av. do Imperador x R. Meton de Alencar  [N-S],Indefinido,Cruzamento,20130516.000000,,Misto,4,N,S,S,S,S,N,N,N,N,N,N,01385098 - 130410.1171,<b>01385098 - 130410.1171</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>16/05/2013<br><b>Local:</b> Av. do Imperador x R. Meton de Alencar  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 4<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385098|130410.1171
-38.538641,-3.728986,161,130522.1194,01385061,105,00042:B,AV DUQUE DE CAXIAS,CENTRO,01385061,130522.1194,Ativo,Fiscalizao,Av. Duque de Caxias x Pe. Moror  [O-L],Indefinido,Cruzamento,20130709.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385061 - 130522.1194,<b>01385061 - 130522.1194</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>09/07/2013<br><b>Local:</b> Av. Duque de Caxias x Pe. Moror  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385061|130522.1194
-38.538472,-3.728982,160,130522.1194,01385060,290,00042:B,AV DUQUE DE CAXIAS,CENTRO,01385060,130522.1194,Ativo,Fiscalizao,Av. Duque de Caxias x Pe. Moror  [L-O],Indefinido,Cruzamento,20130709.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385060 - 130522.1194,<b>01385060 - 130522.1194</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>09/07/2013<br><b>Local:</b> Av. Duque de Caxias x Pe. Moror  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385060|130522.1194
-38.535179,-3.730051,260,130813.1230,01385113,280,00042:B,AV DUQUE DE CAXIAS,CENTRO,01385113,130813.1230,Ativo,Fiscalizao,Av. Duque de Caxias x Av. Imperador  [L-O],Indefinido,Cruzamento,20131111.000000,,Misto,3,N,S,S,S,S,S,N,N,N,N,N,01385113 - 130813.1230,<b>01385113 - 130813.1230</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>11/11/2013<br><b>Local:</b> Av. Duque de Caxias x Av. Imperador  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 3<br><b> Infraes: </b>Velocidade; Parada; Avano; Converso;",01385113|130813.1230
-38.536983,-3.724058,256,N.E.,01385201,290,00042:A,RUA GUILHERME ROCHA,CENTRO,01385201,131022.1255,Ativo,Fiscalizao,R. Guilherme Rocha x R. Padre Moror  [L-O],Indefinido,Cruzamento,20141126.000000,,Misto,2,N,S,S,S,S,N,N,N,N,N,N,01385201 - 131022.1255,<b>01385201 - 131022.1255</b><br><b>Ativo</b><br><b>Finalidade: </b>Fiscalizao<hr><b> Data de Ativao: </b>26/11/2014<br><b>Local:</b> R. Guilherme Rocha x R. Padre Moror  - Indefinido<br>Cruzamento<br>,"<b>Tipo: </b>Misto<br><b> Faixas monitoradas: </b> 2<br><b> Infraes: </b>Velocidade; Parada; Avano;",01385201|N.E.
